,AUROC,AUPR-IN,AUPR-OUT,FPR95TPR,Method,Dataset,Seed
290,0.9374929070472717,0.99281907081604,0.7846686840057373,0.2224999964237213,Mahalanobis,iNaturalist,2
291,0.9866499900817871,0.998553991317749,0.9575176239013672,0.05000000074505806,ViM,iNaturalist,2
292,0.9804930686950684,0.9982466697692871,0.877587080001831,0.0925000011920929,Entropy,iNaturalist,2
293,0.983941912651062,0.9985465407371521,0.9006338715553284,0.06875000149011612,MaxLogit,iNaturalist,2
294,0.9327207207679749,0.9928635954856873,0.8745014667510986,0.11874999850988388,LogicOOD,FoolingImages,3
295,0.9516597986221313,0.9961184859275818,0.9451459050178528,0.0949999988079071,LogicOOD+,FoolingImages,3
296,0.9285407662391663,0.9925224184989929,0.8413210511207581,0.15125000476837158,T-LogicOOD,FoolingImages,3
297,0.9514816999435425,0.9961047768592834,0.942262589931488,0.0949999988079071,T-LogicOOD+,FoolingImages,3
298,0.7842999696731567,0.9819134473800659,0.5453898310661316,1.0,Logic,FoolingImages,3
299,0.9466999769210815,0.9957550764083862,0.8869708776473999,0.0949999988079071,Logic+,FoolingImages,3
300,0.9729665517807007,0.9971597790718079,0.8922257423400879,0.10000000149011612,Ensemble,FoolingImages,3
301,0.9917904138565063,0.9992784261703491,0.9445149302482605,0.03500000014901161,ReAct,FoolingImages,3
302,0.9448696374893188,0.9945704340934753,0.7441269755363464,0.23749999701976776,MSP,FoolingImages,3
303,0.9731348752975464,0.9975597858428955,0.8087305426597595,0.1287499964237213,Energy,FoolingImages,3
304,0.99994957447052,0.9999960064888,0.9994453191757202,0.0,Mahalanobis,FoolingImages,3
305,0.9999306797981262,0.9999944567680359,0.999186635017395,0.0,ViM,FoolingImages,3
306,0.9613972902297974,0.9963759183883667,0.7784975171089172,0.1875,Entropy,FoolingImages,3
307,0.9696204662322998,0.9971539974212646,0.8043433427810669,0.14000000059604645,MaxLogit,FoolingImages,3
308,0.933646023273468,0.9874434471130371,0.9028750061988831,0.10499999672174454,LogicOOD,Textures,3
309,0.9497242569923401,0.9926791787147522,0.9391246438026428,0.0949999988079071,LogicOOD+,Textures,3
310,0.9306178689002991,0.9870151877403259,0.8846007585525513,0.1287499964237213,T-LogicOOD,Textures,3
311,0.9492168426513672,0.9926112294197083,0.9340605735778809,0.0949999988079071,T-LogicOOD+,Textures,3
312,0.7787500023841858,0.9683678150177002,0.5939398407936096,1.0,Logic,Textures,3
313,0.9314006567001343,0.9904420971870422,0.8346999883651733,0.0949999988079071,Logic+,Textures,3
314,0.9818316698074341,0.9968445301055908,0.9399714469909668,0.07750000059604645,Ensemble,Textures,3
315,0.9963365793228149,0.9994626045227051,0.9792118072509766,0.017500000074505806,ReAct,Textures,3
316,0.970832884311676,0.9953324198722839,0.8823970556259155,0.14875000715255737,MSP,Textures,3
317,0.9892322421073914,0.9983863830566406,0.9427952170372009,0.04500000178813934,Energy,Textures,3
318,0.9972398281097412,0.99959397315979,0.98605877161026,0.013749999925494194,Mahalanobis,Textures,3
319,0.9990373849868774,0.9998555779457092,0.9955573678016663,0.004999999888241291,ViM,Textures,3
320,0.9821633100509644,0.9972773790359497,0.912095844745636,0.09125000238418579,Entropy,Textures,3
321,0.9867526888847351,0.9979602098464966,0.9362538456916809,0.057500001043081284,MaxLogit,Textures,3
322,0.9277563095092773,0.9627240896224976,0.9216875433921814,0.13249999284744263,LogicOOD,ImageNetO,3
